,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,is_house_ad,channel_code,day_served
9015,a100006312,2018-01-11,Instagram,personalization,False,English,English,30-36 years,,,,True,False,2.0,3.0
9016,a100006313,2018-01-11,Instagram,personalization,False,English,English,36-45 years,,,,True,False,2.0,3.0
9017,a100006314,2018-01-12,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,4.0
9018,a100006315,2018-01-12,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,4.0
9019,a100006316,2018-01-12,House Ads,personalization,False,English,English,0-18 years,,,,True,True,1.0,4.0
9020,a100006317,2018-01-12,House Ads,personalization,False,English,English,19-24 years,,,,True,True,1.0,4.0
9021,a100006318,2018-01-12,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,4.0
9022,a100006319,2018-01-12,Push,personalization,False,English,English,30-36 years,,,,True,False,5.0,4.0
9023,a100006320,2018-01-12,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,4.0
9024,a100006321,2018-01-13,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,5.0
9025,a100006322,2018-01-13,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,5.0
9026,a100006323,2018-01-13,Push,personalization,False,English,English,0-18 years,,,,True,False,5.0,5.0
9027,a100006324,2018-01-13,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,5.0
9028,a100006325,2018-01-13,Instagram,personalization,False,English,English,24-30 years,,,,True,False,2.0,5.0
9029,a100006326,2018-01-13,Instagram,personalization,False,English,English,30-36 years,,,,True,False,2.0,5.0
9030,a100006327,2018-01-13,Facebook,personalization,False,English,English,36-45 years,,,,True,False,3.0,5.0
9031,a100006328,2018-01-14,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,6.0
9032,a100006329,2018-01-14,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,6.0
9033,a100006330,2018-01-14,House Ads,personalization,False,English,English,0-18 years,,,,True,True,1.0,6.0
9034,a100006331,2018-01-14,House Ads,personalization,False,English,English,19-24 years,,,,True,True,1.0,6.0
9035,a100006332,2018-01-14,Push,personalization,False,English,English,24-30 years,,,,True,False,5.0,6.0
9036,a100006333,2018-01-14,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,6.0
9037,a100006334,2018-01-14,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,6.0
9038,a100006335,2018-01-15,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,0.0
9039,a100006336,2018-01-15,Push,personalization,False,English,English,55+ years,,,,True,False,5.0,0.0
9040,a100006337,2018-01-15,Facebook,personalization,False,English,English,0-18 years,,,,True,False,3.0,0.0
9041,a100006338,2018-01-15,Instagram,personalization,False,English,English,19-24 years,,,,True,False,2.0,0.0
9042,a100006339,2018-01-15,Instagram,personalization,False,English,English,24-30 years,,,,True,False,2.0,0.0
9043,a100006340,2018-01-15,Facebook,personalization,False,English,English,30-36 years,,,,True,False,3.0,0.0
9044,a100006341,2018-01-15,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,0.0
9045,a100006342,2018-01-16,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,1.0
9046,a100006343,2018-01-16,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,1.0
9047,a100006344,2018-01-16,House Ads,personalization,False,English,English,0-18 years,,,,True,True,1.0,1.0
9048,a100006345,2018-01-16,Push,personalization,False,English,English,19-24 years,,,,True,False,5.0,1.0
9049,a100006346,2018-01-16,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,1.0
9050,a100006347,2018-01-16,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,1.0
9051,a100006348,2018-01-16,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,1.0
9052,a100006349,2018-01-17,Push,personalization,False,English,English,45-55 years,,,,True,False,5.0,2.0
9053,a100006350,2018-01-17,Facebook,personalization,False,English,English,55+ years,,,,True,False,3.0,2.0
9054,a100006351,2018-01-17,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,2.0
9055,a100006352,2018-01-17,Instagram,personalization,False,English,English,19-24 years,,,,True,False,2.0,2.0
9056,a100006353,2018-01-17,Facebook,personalization,False,English,English,24-30 years,,,,True,False,3.0,2.0
9057,a100006354,2018-01-17,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,2.0
9058,a100006355,2018-01-17,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,2.0
9059,a100006356,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,3.0
9060,a100006357,2018-01-18,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,3.0
9061,a100006358,2018-01-18,Push,personalization,False,English,English,0-18 years,,,,True,False,5.0,3.0
9062,a100006359,2018-01-18,House Ads,personalization,False,English,English,19-24 years,,,,True,True,1.0,3.0
9063,a100006360,2018-01-18,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,3.0
9064,a100006361,2018-01-18,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,3.0
9065,a100006362,2018-01-18,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,3.0
9066,a100006363,2018-01-19,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,4.0
9067,a100006364,2018-01-19,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,4.0
9068,a100006365,2018-01-19,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,4.0
9069,a100006366,2018-01-19,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,4.0
9070,a100006367,2018-01-19,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,4.0
9071,a100006368,2018-01-19,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,4.0
9072,a100006369,2018-01-19,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,4.0
9073,a100006370,2018-01-20,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,5.0
9074,a100006371,2018-01-20,Push,personalization,False,English,English,55+ years,,,,True,False,5.0,5.0
9075,a100006372,2018-01-20,House Ads,personalization,False,English,English,0-18 years,,,,True,True,1.0,5.0
9076,a100006373,2018-01-20,House Ads,personalization,False,English,English,19-24 years,,,,True,True,1.0,5.0
9077,a100006374,2018-01-20,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,5.0
9078,a100006375,2018-01-20,Push,personalization,False,English,English,30-36 years,,,,True,False,5.0,5.0
9079,a100006376,2018-01-20,Facebook,personalization,False,English,English,36-45 years,,,,True,False,3.0,5.0
9080,a100006377,2018-01-21,Instagram,personalization,False,English,English,45-55 years,,,,True,False,2.0,6.0
9081,a100006378,2018-01-21,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,6.0
9082,a100006379,2018-01-21,Facebook,personalization,False,English,English,0-18 years,,,,True,False,3.0,6.0
9083,a100006380,2018-01-26,House Ads,personalization,False,English,English,19-24 years,,,,True,True,1.0,4.0
9084,a100006381,2018-01-26,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,4.0
9085,a100006382,2018-01-27,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,5.0
9086,a100006383,2018-01-27,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,5.0
9087,a100006384,2018-01-27,Push,personalization,False,English,English,45-55 years,,,,True,False,5.0,5.0
9088,a100006385,2018-01-27,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,5.0
9089,a100006386,2018-01-27,House Ads,personalization,False,English,English,0-18 years,,,,True,True,1.0,5.0
9090,a100006387,2018-01-27,House Ads,personalization,False,English,English,19-24 years,,,,True,True,1.0,5.0
9091,a100006388,2018-01-27,Push,personalization,False,English,English,24-30 years,,,,True,False,5.0,5.0
9092,a100006389,2018-01-28,Facebook,personalization,False,English,English,30-36 years,,,,True,False,3.0,6.0
9093,a100006390,2018-01-28,Instagram,personalization,False,English,English,36-45 years,,,,True,False,2.0,6.0
9094,a100006391,2018-01-28,Instagram,personalization,False,English,English,45-55 years,,,,True,False,2.0,6.0
9095,a100006392,2018-01-28,Facebook,personalization,False,English,English,55+ years,,,,True,False,3.0,6.0
9096,a100006393,2018-01-28,House Ads,personalization,False,English,English,0-18 years,,,,True,True,1.0,6.0
9097,a100006394,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,,True,True,1.0,6.0
9098,a100006395,2018-01-28,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,6.0
9099,a100006396,2018-01-29,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,0.0
9100,a100006397,2018-01-29,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,0.0
9101,a100006398,2018-01-29,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,0.0
9102,a100006399,2018-01-29,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,0.0
9103,a100006400,2018-01-29,House Ads,personalization,False,English,English,0-18 years,,,,True,True,1.0,0.0
9104,a100006401,2018-01-29,Push,personalization,False,English,English,19-24 years,,,,True,False,5.0,0.0
9105,a100006402,2018-01-29,Facebook,personalization,False,English,English,24-30 years,,,,True,False,3.0,0.0
9106,a100006403,2018-01-30,Instagram,personalization,False,English,English,30-36 years,,,,True,False,2.0,1.0
9107,a100006404,2018-01-30,Instagram,personalization,False,English,English,36-45 years,,,,True,False,2.0,1.0
9108,a100006405,2018-01-30,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,1.0
9109,a100006406,2018-01-30,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,1.0
9110,a100006407,2018-01-30,House Ads,personalization,False,English,English,0-18 years,,,,True,True,1.0,1.0
9111,a100006408,2018-01-30,House Ads,personalization,False,English,English,19-24 years,,,,True,True,1.0,1.0
9112,a100006409,2018-01-30,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,1.0
9113,a100006410,2018-01-31,Push,personalization,False,English,English,30-36 years,,,,True,False,5.0,2.0
9114,a100006411,2018-01-31,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,2.0
9115,a100006412,2018-01-31,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,2.0
9116,a100006413,2018-01-31,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,2.0
9117,a100006414,2018-01-31,Push,personalization,False,English,English,0-18 years,,,,True,False,5.0,2.0
9118,a100006415,2018-01-31,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,2.0
9119,a100006416,2018-01-31,Instagram,personalization,False,English,English,24-30 years,,,,True,False,2.0,2.0
9120,a100006417,2018-01-01,Instagram,personalization,False,English,English,30-36 years,,,,True,False,2.0,0.0
9121,a100006418,2018-01-01,Facebook,personalization,False,English,English,36-45 years,,,,True,False,3.0,0.0
9122,a100006419,2018-01-01,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,0.0
9123,a100006420,2018-01-01,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,0.0
9124,a100006421,2018-01-01,House Ads,personalization,False,English,English,0-18 years,,,,True,True,1.0,0.0
9125,a100006422,2018-01-01,House Ads,personalization,False,English,English,19-24 years,,,,True,True,1.0,0.0
9126,a100006423,2018-01-01,Push,personalization,False,English,English,24-30 years,,,,True,False,5.0,0.0
9127,a100006424,2018-01-02,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,1.0
9128,a100006425,2018-01-02,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,1.0
9129,a100006426,2018-01-02,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,1.0
9130,a100006427,2018-01-02,Push,personalization,False,English,English,55+ years,,,,True,False,5.0,1.0
9131,a100006428,2018-01-02,Facebook,personalization,False,English,English,0-18 years,,,,True,False,3.0,1.0
9132,a100006429,2018-01-02,Instagram,personalization,False,English,English,19-24 years,,,,True,False,2.0,1.0
9133,a100006430,2018-01-02,Instagram,personalization,False,English,English,24-30 years,,,,True,False,2.0,1.0
9134,a100006431,2018-01-03,Facebook,personalization,False,English,English,30-36 years,,,,True,False,3.0,2.0
9135,a100006432,2018-01-03,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,2.0
9136,a100006433,2018-01-03,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,2.0
9137,a100006434,2018-01-03,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,2.0
9138,a100006435,2018-01-03,House Ads,personalization,False,English,English,0-18 years,,,,True,True,1.0,2.0
9139,a100006436,2018-01-03,Push,personalization,False,English,English,19-24 years,,,,True,False,5.0,2.0
9140,a100006437,2018-01-03,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,2.0
9141,a100006438,2018-01-04,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,3.0
9142,a100006439,2018-01-04,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,3.0
9143,a100006440,2018-01-04,Push,personalization,False,English,English,45-55 years,,,,True,False,5.0,3.0
9144,a100006441,2018-01-04,Facebook,personalization,False,English,English,55+ years,,,,True,False,3.0,3.0
9145,a100006442,2018-01-04,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,3.0
9146,a100006443,2018-01-04,Instagram,personalization,False,English,English,19-24 years,,,,True,False,2.0,3.0
9147,a100006444,2018-01-04,Facebook,personalization,False,English,English,24-30 years,,,,True,False,3.0,3.0
9148,a100006445,2018-01-05,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,4.0
9149,a100006446,2018-01-05,House Ads,personalization,False,English,English,36-45 years,,,,True,True,1.0,4.0
9150,a100006447,2018-01-05,House Ads,personalization,False,English,English,45-55 years,,,,True,True,1.0,4.0
9151,a100006448,2018-01-05,House Ads,personalization,False,English,English,55+ years,,,,True,True,1.0,4.0
9152,a100006449,2018-01-05,Push,personalization,False,English,English,0-18 years,,,,True,False,5.0,4.0
9153,a100006450,2018-01-05,House Ads,personalization,False,English,English,19-24 years,,,,True,True,1.0,4.0
9154,a100006451,2018-01-05,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,4.0
9155,a100006452,2018-01-06,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,5.0
9156,a100006453,2018-01-06,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,5.0
